timestamp,speed,distance
"01/17/2024, 18:18:01",32.8,13.37
"01/17/2024, 18:18:01",32.45,13.38
"01/17/2024, 18:18:04",32.05,13.41
"01/17/2024, 18:18:08",31.77,13.43
"01/17/2024, 18:18:11",31.72,13.46
"01/17/2024, 18:18:12",31.53,13.47
"01/17/2024, 18:18:15",,13.5
"01/17/2024, 18:18:18",32.52,13.53
"01/17/2024, 18:18:19",32.4,13.53
"01/17/2024, 18:18:22",31.47,13.56
"01/17/2024, 18:18:25",31.84,13.59
"01/17/2024, 18:18:26",32.05,13.6
"01/17/2024, 18:18:29",32.62,13.63
"01/17/2024, 18:18:32",32.06,13.66
"01/17/2024, 18:18:33",32.85,13.66
"01/17/2024, 18:18:36",31.82,13.69
"01/17/2024, 18:18:40",31.57,13.72
"01/17/2024, 18:18:43",31.04,13.74
"01/17/2024, 18:18:44",31.66,13.75
"01/17/2024, 18:18:47",31.6,13.78
"01/17/2024, 18:18:50",31.7,13.81
"01/17/2024, 18:18:51",31.7,13.81
"01/17/2024, 18:18:54",32.21,13.84
"01/17/2024, 18:18:58",32.08,13.88
"01/17/2024, 18:19:01",31.52,13.91
"01/17/2024, 18:19:04",31.65,13.94
"01/17/2024, 18:19:05",32.14,13.94
"01/17/2024, 18:19:15",32.0,14.03
"01/17/2024, 18:19:16",31.62,14.04
"01/17/2024, 18:19:19",,14.06
"01/17/2024, 18:19:22",31.41,14.09
"01/17/2024, 18:19:23",31.74,14.1
"01/17/2024, 18:19:26",31.73,14.13
"01/17/2024, 18:19:29",32.07,14.16
"01/17/2024, 18:19:30",31.79,14.16
"01/17/2024, 18:19:33",31.19,14.19
"01/17/2024, 18:19:36",31.55,14.22
"01/17/2024, 18:19:37",31.62,14.23
"01/17/2024, 18:19:40",31.77,14.25
"01/17/2024, 18:19:44",31.01,14.28
"01/17/2024, 18:19:47",31.64,14.31
"01/17/2024, 18:19:48",31.79,14.31
"01/17/2024, 18:19:51",31.13,14.34
"01/17/2024, 18:19:55",31.55,14.38
"01/17/2024, 18:19:55",32.22,14.38
"01/17/2024, 18:19:59",31.96,14.41
"01/17/2024, 18:19:59",31.49,14.42
"01/17/2024, 18:20:03",31.96,14.45
"01/17/2024, 18:20:03",31.96,14.46
"01/17/2024, 18:20:07",31.99,14.48
"01/17/2024, 18:20:07",31.57,14.49
"01/17/2024, 18:20:11",32.14,14.53
"01/17/2024, 18:20:15",32.2,14.56
"01/17/2024, 18:20:16",32.05,14.57
"01/17/2024, 18:20:19",32.1,14.6
"01/17/2024, 18:20:20",32.5,14.6
"01/17/2024, 18:20:23",,14.63
"01/17/2024, 18:20:26",32.67,14.66
"01/17/2024, 18:20:27",32.9,14.67
"01/17/2024, 18:20:30",32.74,14.7
"01/17/2024, 18:20:34",32.34,14.73
"01/17/2024, 18:20:34",32.54,14.73
"01/17/2024, 18:20:38",33.03,14.76
"01/17/2024, 18:20:41",33.01,14.79
"01/17/2024, 18:20:42",33.28,14.8
"01/17/2024, 18:20:45",32.72,14.83
"01/17/2024, 18:20:48",32.56,14.86
"01/17/2024, 18:20:49",31.66,14.86
"01/17/2024, 18:20:55",32.27,14.92
"01/17/2024, 18:20:58",32.12,14.95
"01/17/2024, 18:20:59",32.09,14.96
"01/17/2024, 18:21:02",31.4,14.98
"01/17/2024, 18:21:06",31.71,15.01
"01/17/2024, 18:21:06",31.11,15.02
"01/17/2024, 18:21:10",31.33,15.05
"01/17/2024, 18:21:13",31.37,15.08
"01/17/2024, 18:21:14",31.36,15.08
"01/17/2024, 18:21:17",31.19,15.11
"01/17/2024, 18:21:20",31.37,15.14
"01/17/2024, 18:21:24",32.17,15.17
"01/17/2024, 18:21:27",,15.2
"01/17/2024, 18:21:30",31.49,15.23
"01/17/2024, 18:21:31",31.32,15.24
"01/17/2024, 18:21:34",31.51,15.27
"01/17/2024, 18:21:38",31.43,15.29
"01/17/2024, 18:21:38",30.24,15.3
"01/17/2024, 18:21:42",30.59,15.33
"01/17/2024, 18:21:45",30.73,15.35
"01/17/2024, 18:21:45",31.79,15.36
"01/17/2024, 18:21:49",32.51,15.39
"01/17/2024, 18:21:52",32.35,15.42
"01/17/2024, 18:21:53",32.09,15.43
"01/17/2024, 18:21:56",31.87,15.45
"01/17/2024, 18:21:59",31.73,15.48
"01/17/2024, 18:22:03",31.61,15.52
"01/17/2024, 18:22:04",31.36,15.52
"01/17/2024, 18:22:07",31.4,15.55
"01/17/2024, 18:22:08",31.96,15.56
"01/17/2024, 18:22:11",32.1,15.59
"01/17/2024, 18:22:12",31.57,15.59
"01/17/2024, 18:22:16",32.22,15.63
"01/17/2024, 18:22:20",31.73,15.66
"01/17/2024, 18:22:24",31.51,15.7
"01/17/2024, 18:22:24",32.18,15.71
"01/17/2024, 18:22:28",31.62,15.73
"01/17/2024, 18:22:28",31.87,15.74
"01/17/2024, 18:22:32",,15.77
"01/17/2024, 18:22:35",32.25,15.8
"01/17/2024, 18:22:36",31.36,15.8
"01/17/2024, 18:22:39",31.42,15.83
"01/17/2024, 18:22:42",32.41,15.86
"01/17/2024, 18:22:49",32.42,15.93
"01/17/2024, 18:22:50",32.72,15.93
"01/17/2024, 18:22:53",32.42,15.96
"01/17/2024, 18:22:56",32.44,15.99
"01/17/2024, 18:23:00",32.4,16.03
"01/17/2024, 18:23:04",32.0,16.06
"01/17/2024, 18:23:07",32.85,16.08
"01/17/2024, 18:23:07",33.19,16.09
"01/17/2024, 18:23:11",33.37,16.12
"01/17/2024, 18:23:14",33.39,16.15
"01/17/2024, 18:23:15",33.37,16.16
"01/17/2024, 18:23:18",33.86,16.19
"01/17/2024, 18:23:21",33.94,16.22
"01/17/2024, 18:23:22",33.27,16.23
"01/17/2024, 18:23:25",33.17,16.26
"01/17/2024, 18:23:28",33.8,16.29
"01/17/2024, 18:23:29",33.7,16.29
"01/17/2024, 18:23:32",33.5,16.32
"01/17/2024, 18:23:35",,16.35
"01/17/2024, 18:23:39",33.72,16.39
"01/17/2024, 18:23:43",33.91,16.42
"01/17/2024, 18:23:46",33.79,16.45
"01/17/2024, 18:23:47",33.62,16.46
"01/17/2024, 18:23:50",33.28,16.49
"01/17/2024, 18:23:53",32.64,16.52
"01/17/2024, 18:23:54",32.95,16.52
"01/17/2024, 18:23:57",32.7,16.55
"01/17/2024, 18:24:00",32.41,16.58
"01/17/2024, 18:24:01",32.63,16.59
"01/17/2024, 18:24:04",32.74,16.62
"01/17/2024, 18:24:07",32.78,16.65
"01/17/2024, 18:24:11",32.27,16.68
"01/17/2024, 18:24:12",27.04,16.69
"01/17/2024, 18:24:16",18.83,16.69
"01/17/2024, 18:24:20",,16.69
